store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Firestone Complete Auto Care,678953,2480 AVENUE K,,PLANO,TX,75074-5911,United States,9724241505,33.027849,-96.679201,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,321258,600 E STACY RD,,ALLEN,TX,75002-8757,United States,9723908741,33.129576,-96.64304,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 07:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Tire Country,319507,3024 Old Charlotte Hwy.,,Monroe,NC,28110-7321,United States,7042837933,35.02091,-80.59069,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,22020,131 S FRANKLIN ST,,CHAMBERSBURG,PA,17201-2049,United States,7172649144,39.936184,-77.665779,Mon:07:00 AM - 06:00 PM; Tue:07:00 AM - 06:00 PM; Wed:07:00 AM - 06:00 PM; Thu:07:00 AM - 06:00 PM; Fri:07:00 AM - 06:00 PM; Sat:07:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
WHEEL WORKS 8228,241251,800 JACKSON ST,,HAYWARD,CA,94544-1035,United States,5105830900,37.668149,-122.081205,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,773013,1271 MARKET ST,,CHATTANOOGA,TN,37402-2716,United States,4237561566,35.040248,-85.308,Mon:07:00 AM - 07:00 AM; Tue:07:00 AM - 07:00 AM; Wed:07:00 AM - 07:00 AM; Thu:07:00 AM - 07:00 AM; Fri:07:00 AM - 07:00 AM; Sat:07:00 AM - 06:00 AM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,27308,2205 HAMILTON PL,,CHATTANOOGA,TN,37421-6005,United States,4238554908,35.038565,-85.15625,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Royal Tire,752762,"115 50th Ave., W.",,Alexandria,MN,56308-9273,United States,3202525421,45.845697,-95.37852,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 05:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,591971,1431 CHAIN BRIDGE RD,,MC LEAN,VA,22101-3721,United States,7038476516,38.933508,-77.177951,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
"Hess Tire & Auto Service, Inc.",342479,1643 Dickerson Blvd.,,Monroe,NC,28110-2765,United States,7042822285,35.001425,-80.568101,Mon:07:30 AM - 06:00 PM; Tue:07:30 AM - 06:00 PM; Wed:07:30 AM - 06:00 PM; Thu:07:30 AM - 06:00 PM; Fri:07:30 AM - 06:00 PM; Sat:07:30 AM - 01:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,12580,24019 MISSION BLVD,,HAYWARD,CA,94544-1016,United States,5105822292,37.667386,-122.0798,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
EXPRESS OIL CHANGE - NGATE STORE,776946,106 NGATE MALL DR,,CHATTANOOGA,TN,37415-6904,United States,4238777771,35.133292,-85.24126,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Tire Discounters #102,775754,5681 Highway 153,,Hixson,TN,37343-3724,United States,4234259814,35.15111,-85.24974,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,27367,139 JERICHO TPKE,,DIX HILLS,NY,11746-3605,United States,6312711920,40.828543,-73.41497,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,599093,2036 SUNRISE HWY,,BAY SHORE,NY,11706-6018,United States,6316658780,40.739159,-73.22726,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Virginia Tire & Auto of Cascades,757545,46655 Algonkian Pkwy.,,Sterling,VA,20165-2809,United States,7034335062,39.050643,-77.377019,Mon:07:00 AM - 08:00 PM; Tue:07:00 AM - 08:00 PM; Wed:07:00 AM - 08:00 PM; Thu:07:00 AM - 08:00 PM; Fri:07:00 AM - 08:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Tire Engineers - Griffin Bros Pineville,780087,10123 Park Rd,,Charlotte,NC,28210-7826,United States,7043418473,35.095204,-80.863068,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
WHEEL WORKS 8245,240725,1800 PARK BLVD,,OAKLAND,CA,94606-1824,United States,5108351800,37.799305,-122.250742,Mon:07:00 AM - 06:00 PM; Tue:07:00 AM - 06:00 PM; Wed:07:00 AM - 06:00 PM; Thu:07:00 AM - 06:00 PM; Fri:07:00 AM - 06:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,23213,2850 BROADWAY,,OAKLAND,CA,94611-5709,United States,5104510355,37.817105,-122.26313,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Quality Tire,334866,322 Cherokee Blvd,,Chattanooga,TN,37405-3811,United States,4232679715,35.065246,-85.312923,Mon:07:30 AM - 05:30 PM; Tue:07:30 AM - 05:30 PM; Wed:07:30 AM - 05:30 PM; Thu:07:30 AM - 05:30 PM; Fri:07:30 AM - 05:30 PM; Sat:07:30 AM - 02:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
